id,articleType,productDisplayName,gender,baseColour,season,year,usage,category,image_path
13417,Shirts,United Colors of Benetton Men Solid Blue Shirts,Men,Blue,Summer,2011.0,Casual,Shirts,data/subset/images/13417.jpg
17563,Shirts,Mark Taylor Men Green & Pink Striped Shirt,Men,Green,Fall,2011.0,Formal,Shirts,data/subset/images/17563.jpg
43030,Shirts,Scullers Men Navy Blue Shirt,Men,Navy Blue,Summer,2012.0,Casual,Shirts,data/subset/images/43030.jpg
26411,Shirts,Turtle Men Check Red Shirt,Men,Red,Summer,2012.0,Casual,Shirts,data/subset/images/26411.jpg
12304,Shirts,Genesis Men Stripes Red Shirts,Men,Red,Fall,2011.0,Formal,Shirts,data/subset/images/12304.jpg
27892,Shirts,Scullers For Her Black Striped Shirt,Women,Black,Summer,2012.0,Formal,Shirts,data/subset/images/27892.jpg
20283,Shirts,Basics Men White Checked Shirt,Men,White,Fall,2011.0,Casual,Shirts,data/subset/images/20283.jpg
51400,Shirts,Myntra Men Yellow Shirt,Men,Yellow,Summer,2012.0,Formal,Shirts,data/subset/images/51400.jpg
32395,Shirts,Arrow Woman Grey Shirt,Women,Grey,Summer,2012.0,Formal,Shirts,data/subset/images/32395.jpg
8826,Shirts,Spykar Men Ranger White Mustard Stripe Shirts,Men,White,Fall,2011.0,Casual,Shirts,data/subset/images/8826.jpg
9565,Shirts,John Miller Men Striped Blue Shirt,Men,Blue,Fall,2011.0,Formal,Shirts,data/subset/images/9565.jpg
10795,Shirts,Wrangler Men Warnick Square Block Navy Blue Shirts,Men,Navy Blue,Fall,2011.0,Casual,Shirts,data/subset/images/10795.jpg
40671,Shirts,Lee Women Pink & Navy Blue Check Shirt,Women,Pink,Summer,2012.0,Casual,Shirts,data/subset/images/40671.jpg
36590,Shirts,Provogue Men Eternity Red Shirt,Men,Red,Summer,2012.0,Casual,Shirts,data/subset/images/36590.jpg
10818,Shirts,Wrangler Men Urban Raiser Red Shirts,Men,Red,Fall,2011.0,Casual,Shirts,data/subset/images/10818.jpg
40129,Shirts,Gini and Jony BoysCore Navy Blue Shirt,Boys,Navy Blue,Summer,2012.0,Casual,Shirts,data/subset/images/40129.jpg
27148,Shirts,Mark Taylor Men Striped Grey Shirt,Men,Grey,Summer,2012.0,Formal,Shirts,data/subset/images/27148.jpg
5147,Shirts,Wrangler Women Ditsy Polka Red Shirt,Women,Red,Summer,2011.0,Casual,Shirts,data/subset/images/5147.jpg
37723,Shirts,John Players Men Stripes Blue Shirt,Men,Blue,Summer,2012.0,Casual,Shirts,data/subset/images/37723.jpg
41990,Shirts,Gini and Jony Boys Check Black Shirt,Boys,Black,Summer,2012.0,Casual,Shirts,data/subset/images/41990.jpg
8895,Shirts,Indigo Nation Men Bling Black Shirts,Men,Black,Fall,2011.0,Casual,Shirts,data/subset/images/8895.jpg
27561,Shirts,Scullers Men Striped Lavender Shirt,Men,Lavender,Summer,2012.0,Casual,Shirts,data/subset/images/27561.jpg
41606,Shirts,Basics Men Beige Shirt,Men,Beige,Summer,2012.0,Casual,Shirts,data/subset/images/41606.jpg
11045,Shirts,Scullers Men Check White Shirts,Men,White,Fall,2011.0,Casual,Shirts,data/subset/images/11045.jpg
27534,Shirts,Scullers Men Check Blue Shirt,Men,Blue,Summer,2012.0,Casual,Shirts,data/subset/images/27534.jpg
2101,Shirts,Lee Men Check Mason Blue Shirt,Men,Blue,Winter,2010.0,Casual,Shirts,data/subset/images/2101.jpg
33246,Shirts,Arrow Men Lavender Unstainable Slim Fit Shirt,Men,Lavender,Spring,2013.0,Formal,Shirts,data/subset/images/33246.jpg
57295,Shirts,French Connection Men Blue Shirt,Men,White,Summer,2012.0,Casual,Shirts,data/subset/images/57295.jpg
37746,Shirts,John Players Men Check Blue Shirt,Men,Blue,Summer,2012.0,Casual,Shirts,data/subset/images/37746.jpg
9260,Shirts,Mark Taylor Men Blue Striped Shirt,Men,Blue,Fall,2011.0,Formal,Shirts,data/subset/images/9260.jpg
6789,Shirts,Timberland Men Meriden White Check Shirt,Men,Green,Summer,2011.0,Casual,Shirts,data/subset/images/6789.jpg
13283,Shirts,Gini and Jony Kids Boys Check Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/13283.jpg
51410,Shirts,Myntra Men White and Navy Blue Check Shirt,Men,White,Summer,2012.0,Formal,Shirts,data/subset/images/51410.jpg
9157,Shirts,Jealous 21 Women Checks Pink Shirt,Women,Pink,Fall,2011.0,Casual,Shirts,data/subset/images/9157.jpg
15086,Shirts,Mother Earth Men Check Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/15086.jpg
8728,Shirts,Indigo Nation Men Checks Purple Shirts,Men,Purple,Fall,2011.0,Casual,Shirts,data/subset/images/8728.jpg
13460,Shirts,United Colors of Benetton Men Solid Green Shirts,Men,Green,Summer,2011.0,Casual,Shirts,data/subset/images/13460.jpg
9462,Shirts,John Miller Men White Check Shirt,Men,White,Fall,2011.0,Formal,Shirts,data/subset/images/9462.jpg
8810,Shirts,Scullers Men White Check Shirt,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/8810.jpg
11685,Shirts,Lee Men Check Grey Shirts,Men,Grey,Fall,2011.0,Casual,Shirts,data/subset/images/11685.jpg
13845,Shirts,John Miller Men Stripes White Shirts,Men,White,Fall,2011.0,Casual,Shirts,data/subset/images/13845.jpg
29829,Shirts,Basics Men Purple Checked Shirt,Men,Purple,Summer,2012.0,Casual,Shirts,data/subset/images/29829.jpg
57128,Shirts,Elle Women Grey Retro Top,Women,Grey,Summer,2012.0,Casual,Shirts,data/subset/images/57128.jpg
12367,Shirts,Reid & Taylor Men White Shirt,Men,White,Fall,2011.0,Formal,Shirts,data/subset/images/12367.jpg
12350,Shirts,Reid & Taylor Men Pink Striped Shirt,Men,Pink,Fall,2011.0,Formal,Shirts,data/subset/images/12350.jpg
27152,Shirts,Mark Taylor Men Striped Blue Shirt,Men,Blue,Summer,2012.0,Formal,Shirts,data/subset/images/27152.jpg
13323,Shirts,Gini and Jony Kids Boys Stripes Green Tshirts,Men,Green,Fall,2011.0,Casual,Shirts,data/subset/images/13323.jpg
6708,Shirts,UCB Men Ben Logo At Chest Yellow Shirt,Men,Yellow,Summer,2011.0,Casual,Shirts,data/subset/images/6708.jpg
17175,Shirts,U.S. Polo Assn. Men Checks Grey Shirt,Men,Grey,Fall,2011.0,Casual,Shirts,data/subset/images/17175.jpg
32393,Shirts,Arrow Woman Blue Shirt,Women,Blue,Summer,2012.0,Formal,Shirts,data/subset/images/32393.jpg
29390,Shirts,Genesis Men Maroon Shirt,Men,Maroon,Summer,2012.0,Formal,Shirts,data/subset/images/29390.jpg
38974,Shirts,Arrow New York Men Black Check Slim Fit Shirt,Men,Black,Summer,2012.0,Formal,Shirts,data/subset/images/38974.jpg
40254,Shirts,Scullers Men Green & Navy Blue Shirt,Men,Green,Summer,2012.0,Casual,Shirts,data/subset/images/40254.jpg
36206,Shirts,Gini Jony Boys Black Shirt,Boys,Black,Summer,2012.0,Casual,Shirts,data/subset/images/36206.jpg
17168,Shirts,U.S. Polo Assn. Men Checks Mustard Shirt,Men,Mustard,Fall,2011.0,Casual,Shirts,data/subset/images/17168.jpg
11679,Shirts,Lee Men Check Grey Shirts,Men,Grey,Fall,2011.0,Casual,Shirts,data/subset/images/11679.jpg
13404,Shirts,United Colors of Benetton Men Check Green Shirts,Men,Green,Summer,2011.0,Casual,Shirts,data/subset/images/13404.jpg
15970,Shirts,Turtle Check Men Navy Blue Shirt,Men,Navy Blue,Fall,2011.0,Casual,Shirts,data/subset/images/15970.jpg
8191,Shirts,Locomotive Men Solid Poplin Lam Navy Blue Shirts,Men,Navy Blue,Summer,2011.0,Casual,Shirts,data/subset/images/8191.jpg
10790,Shirts,Wrangler Men Manitoba Piping Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/10790.jpg
27532,Shirts,Scullers Men Check Blue Shirt,Men,Blue,Summer,2012.0,Casual,Shirts,data/subset/images/27532.jpg
13758,Shirts,Belmonte Men Check Green Shirts,Men,Green,Fall,2011.0,Formal,Shirts,data/subset/images/13758.jpg
8729,Shirts,Indigo Nation Men Checks Blue Shirt,Men,Green,Fall,2011.0,Casual,Shirts,data/subset/images/8729.jpg
16045,Shirts,Highlander Men Check White Shirt,Men,White,Fall,2011.0,Casual,Shirts,data/subset/images/16045.jpg
33235,Shirts,Arrow Men Blue Check Shirt,Men,Blue,Summer,2012.0,Formal,Shirts,data/subset/images/33235.jpg
19708,Shirts,United Colors of Benetton Men Check Black Shirt,Men,Black,Fall,2011.0,Casual,Shirts,data/subset/images/19708.jpg
12361,Shirts,Reid & Taylor Men Solid Blue Shirts,Men,Blue,Fall,2011.0,Formal,Shirts,data/subset/images/12361.jpg
12368,Shirts,Reid & Taylor Men Stripes Blue Shirts,Men,Blue,Fall,2011.0,Formal,Shirts,data/subset/images/12368.jpg
20184,Shirts,Wrangler Men Check Green Shirt,Men,Green,Fall,2011.0,Casual,Shirts,data/subset/images/20184.jpg
12045,Shirts,Spykar Men Solid Black Shirts,Men,Black,Fall,2011.0,Casual,Shirts,data/subset/images/12045.jpg
18878,Shirts,Arrow Woman Fendy Purple Shirt,Women,Purple,Fall,2011.0,Casual,Shirts,data/subset/images/18878.jpg
34098,Shirts,Doodle Boys Check Multi Coloured Shirt,Boys,Multi,Summer,2012.0,Casual,Shirts,data/subset/images/34098.jpg
30807,Shirts,Fabindia Men Printed Grey Tussar Shirt,Men,Grey,Summer,2012.0,Ethnic,Shirts,data/subset/images/30807.jpg
31624,Shirts,Indigo Nation Men Lavender Shirt,Men,Lavender,Summer,2012.0,Formal,Shirts,data/subset/images/31624.jpg
57284,Shirts,French Connection Men Purple & Brown Shirt,Men,Purple,Summer,2012.0,Casual,Shirts,data/subset/images/57284.jpg
20319,Shirts,Mother Earth Men Solid Beige Shirt,Men,Beige,Summer,2011.0,Casual,Shirts,data/subset/images/20319.jpg
26369,Shirts,Arrow Woman Blue Shirt,Women,Blue,Summer,2012.0,Casual,Shirts,data/subset/images/26369.jpg
55595,Shirts,Peter England Men Brown Check Shirt,Men,White,Summer,2012.0,Casual,Shirts,data/subset/images/55595.jpg
12230,Shirts,Genesis Pink & White Striped Formal Shirt,Men,Pink,Fall,2011.0,Formal,Shirts,data/subset/images/12230.jpg
9792,Shirts,Spykar Men Ranger With Red Stitch Line White Shirts,Men,White,Fall,2011.0,Casual,Shirts,data/subset/images/9792.jpg
13734,Shirts,Belmonte Men Check Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/13734.jpg
16483,Shirts,Locomotive Men Check Brown Shirt,Men,Brown,Fall,2011.0,Casual,Shirts,data/subset/images/16483.jpg
9644,Shirts,Indigo Nation Men Checks Shirt Green Shirts,Men,Green,Fall,2011.0,Casual,Shirts,data/subset/images/9644.jpg
16541,Shirts,Basics Men Black Slim Fit Checked Shirt,Men,Black,Fall,2011.0,Casual,Shirts,data/subset/images/16541.jpg
13405,Shirts,United Colors of Benetton Men Check Green Shirts,Men,Green,Summer,2011.0,Casual,Shirts,data/subset/images/13405.jpg
10806,Shirts,Wrangler Men Stampede Printed Stripe Green Shirts,Men,Green,Fall,2011.0,Casual,Shirts,data/subset/images/10806.jpg
37774,Shirts,John Players Men Check Shirts,Men,Green,Summer,2012.0,Casual,Shirts,data/subset/images/37774.jpg
43410,Shirts,Scullers Men Purple Shirt,Men,Purple,Summer,2012.0,Formal,Shirts,data/subset/images/43410.jpg
24069,Shirts,Locomotive Men Checked Black Shirt,Men,Black,Fall,2011.0,Casual,Shirts,data/subset/images/24069.jpg
9733,Shirts,Indian Terrain Men Chase Green Shirts,Men,Green,Fall,2011.0,Casual,Shirts,data/subset/images/9733.jpg
10809,Shirts,Wrangler Men Mark Rodeo Riveted Black Shirts,Men,Black,Fall,2011.0,Casual,Shirts,data/subset/images/10809.jpg
29290,Shirts,Wrangler Men Miriam Checks Blue Shirt,Men,Blue,Summer,2012.0,Casual,Shirts,data/subset/images/29290.jpg
22388,Shirts,Mark Taylor Men Striped Blue Shirt,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/22388.jpg
31641,Shirts,Indigo Nation Men White Shirt,Men,White,Summer,2012.0,Casual,Shirts,data/subset/images/31641.jpg
19177,Shirts,United Colors Of Benetton Men Navy Blue Shirt,Men,Navy Blue,Fall,2011.0,Casual,Shirts,data/subset/images/19177.jpg
24735,Shirts,United Colors of Benetton Women White Shirt,Women,White,Fall,2011.0,Casual,Shirts,data/subset/images/24735.jpg
40134,Shirts,Gini and Jony Boys Check Black Shirt,Boys,Black,Summer,2012.0,Casual,Shirts,data/subset/images/40134.jpg
37770,Shirts,John Players Men Green Ginghams Shirt,Men,Green,Summer,2012.0,Casual,Shirts,data/subset/images/37770.jpg
58797,Shirts,Highlander Men Grey Melange Shirt,Men,Grey Melange,Fall,2012.0,Smart Casual,Shirts,data/subset/images/58797.jpg
18317,Shirts,Wills Lifestyle Men Check Maroon Shirt,Men,Maroon,Summer,2011.0,Casual,Shirts,data/subset/images/18317.jpg
26044,Shirts,John Miller Men Pink Shirt,Men,Pink,Summer,2012.0,Formal,Shirts,data/subset/images/26044.jpg
30210,Shirts,John Miller Men Purple Shirt,Men,Purple,Summer,2012.0,Formal,Shirts,data/subset/images/30210.jpg
9614,Shirts,Indigo Nation Men Bwd Plaids Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/9614.jpg
51488,Shirts,Denizen Men Rust & Black Check Shirt,Men,Rust,Summer,2012.0,Casual,Shirts,data/subset/images/51488.jpg
33488,Shirts,Doodle Kids Boy Check Purple Shirt,Men,Purple,Summer,2012.0,Casual,Shirts,data/subset/images/33488.jpg
19831,Shirts,U.S. Polo Assn. Men Check Black Shirt,Men,Black,Fall,2011.0,Casual,Shirts,data/subset/images/19831.jpg
24600,Shirts,Mark Taylor Men Red Striped Shirt,Men,Red,Fall,2011.0,Formal,Shirts,data/subset/images/24600.jpg
31094,Shirts,Gini and Jony Boys Check Red Shirt,Boys,Red,Summer,2012.0,Casual,Shirts,data/subset/images/31094.jpg
13858,Shirts,Scullers Men Check Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/13858.jpg
13403,Shirts,United Colors of Benetton Men Check Red Shirts,Men,Red,Summer,2011.0,Casual,Shirts,data/subset/images/13403.jpg
10598,Shirts,Flying Machine Women HS Blue Denim Shirt,Women,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/10598.jpg
8148,Shirts,Highlander Men Blue Checked Haddon Slim Fit Shirt,Men,Blue,Summer,2011.0,Casual,Shirts,data/subset/images/8148.jpg
16345,Shirts,Peter England Men Stripes Pink Shirt,Men,Pink,Fall,2011.0,Formal,Shirts,data/subset/images/16345.jpg
26040,Shirts,John Miller Men Blue Shirt,Men,Blue,Summer,2012.0,Formal,Shirts,data/subset/images/26040.jpg
37780,Shirts,John Players Men Bright Striped Shirt,Men,Green,Summer,2012.0,Casual,Shirts,data/subset/images/37780.jpg
43033,Shirts,Scullers Men Blue Striped Shirt,Men,Blue,Summer,2012.0,Formal,Shirts,data/subset/images/43033.jpg
12275,Shirts,Genesis Navy Casual Shirt,Men,Navy Blue,Winter,2011.0,Casual,Shirts,data/subset/images/12275.jpg
27555,Shirts,Scullers Men Black Shirt,Men,Black,Summer,2012.0,Casual,Shirts,data/subset/images/27555.jpg
11699,Shirts,Lee Men Blue Check Shirt,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/11699.jpg
41589,Shirts,Basics Men Blue Shirt,Men,Blue,Summer,2012.0,Casual,Shirts,data/subset/images/41589.jpg
10381,Shirts,United Colors of Benetton Men Solid Blue Shirts,Men,Blue,Fall,2011.0,Formal,Shirts,data/subset/images/10381.jpg
56818,Shirts,John Players Men Grey Shirt,Men,Grey,Summer,2012.0,Casual,Shirts,data/subset/images/56818.jpg
16810,Shirts,Locomotive Men Check Purple Shirt,Men,Purple,Fall,2011.0,Casual,Shirts,data/subset/images/16810.jpg
11069,Shirts,Scullers Men Check Black Shirts,Men,Black,Fall,2011.0,Casual,Shirts,data/subset/images/11069.jpg
6795,Shirts,Timberland Men Vintage Rugged Green Shirt,Men,Green,Summer,2011.0,Casual,Shirts,data/subset/images/6795.jpg
43487,Shirts,French Connection Men Navy Blue Check Shirt,Men,Blue,Summer,2012.0,Casual,Shirts,data/subset/images/43487.jpg
26795,Shirts,Arrow Men Blue Shirt,Men,Blue,Summer,2013.0,Formal,Shirts,data/subset/images/26795.jpg
8869,Shirts,Mark Taylor Men Solid Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/8869.jpg
16544,Shirts,Basics Men White Slim Fit Checked Shirt,Men,White,Fall,2011.0,Casual,Shirts,data/subset/images/16544.jpg
14786,Shirts,Arrow Men Solid Purple Shirts,Men,Purple,Fall,2011.0,Formal,Shirts,data/subset/images/14786.jpg
17553,Shirts,Mark Taylor Men Grey & White Striped Shirt,Men,Grey,Fall,2011.0,Formal,Shirts,data/subset/images/17553.jpg
13401,Shirts,United Colors of Benetton Men Check Red Shirts,Men,Red,Summer,2011.0,Casual,Shirts,data/subset/images/13401.jpg
13328,Shirts,Gini and Jony Kids Boys Printed Green Tshirts,Men,Green,Fall,2011.0,Casual,Shirts,data/subset/images/13328.jpg
19701,Shirts,United Colors of Benetton Men Striped Blue Shirt,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/19701.jpg
5949,Shirts,Locomotive Men Bold Red White Checked Shirt,Men,Red,Summer,2011.0,Casual,Shirts,data/subset/images/5949.jpg
20026,Shirts,United Colors of Benetton Men Striped White Shirt,Men,White,Fall,2011.0,Casual,Shirts,data/subset/images/20026.jpg
6782,Shirts,Timberland Men Claremont Green and Blue Check Shirt,Men,Blue,Winter,2012.0,Casual,Shirts,data/subset/images/6782.jpg
2138,Shirts,Basics Men Green & Cream Slim Fit Shirt,Men,Green,Spring,2011.0,Casual,Shirts,data/subset/images/2138.jpg
9665,Shirts,Indigo Nation Men Bling PC Purple Shirts,Men,Purple,Fall,2011.0,Casual,Shirts,data/subset/images/9665.jpg
14641,Shirts,Probase Men Wide Check Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/14641.jpg
39734,Shirts,Arrow Woman Pink & Yellow Check Shirt,Women,Pink,Summer,2012.0,Casual,Shirts,data/subset/images/39734.jpg
8863,Shirts,Mark Taylor Men Red Striped Shirt,Men,Red,Fall,2011.0,Casual,Shirts,data/subset/images/8863.jpg
15147,Shirts,Arrow Sport Men Check Yellow Shirts,Men,Yellow,Fall,2011.0,Casual,Shirts,data/subset/images/15147.jpg
11109,Shirts,Indigo Nation Men Stripes Black Shirts,Men,Black,Fall,2011.0,Formal,Shirts,data/subset/images/11109.jpg
33245,Shirts,Arrow Men Grey Slim Fit Shirt,Men,Grey,Summer,2012.0,Formal,Shirts,data/subset/images/33245.jpg
27869,Shirts,Scullers For Her Women Black and White Striped Shirt,Women,White,Fall,2012.0,Smart Casual,Shirts,data/subset/images/27869.jpg
33243,Shirts,Arrow Men Navy Blue Check Shirt,Men,White,Summer,2012.0,Formal,Shirts,data/subset/images/33243.jpg
17157,Shirts,U.S. Polo Assn. Men Checks Maroon Shirt,Men,Maroon,Fall,2011.0,Casual,Shirts,data/subset/images/17157.jpg
26794,Shirts,Arrow Men Grey Shirt,Men,Grey,Summer,2013.0,Formal,Shirts,data/subset/images/26794.jpg
39224,Shirts,Femella Women Pink Shirt,Women,Pink,Summer,2012.0,Casual,Shirts,data/subset/images/39224.jpg
17191,Shirts,U.S. Polo Assn. Men Checks  Blue Shirt,Men,Blue,Winter,2016.0,Casual,Shirts,data/subset/images/17191.jpg
16476,Shirts,Locomotive Men Check Purple Shirt,Men,Purple,Fall,2011.0,Casual,Shirts,data/subset/images/16476.jpg
59296,Shirts,U.S. Polo Assn. Men White & Green Shirt,Men,White,Fall,2012.0,Casual,Shirts,data/subset/images/59296.jpg
24817,Shirts,Basics Men Navy Slim Fit Checked Shirt,Men,Navy Blue,Fall,2011.0,Casual,Shirts,data/subset/images/24817.jpg
12950,Shirts,Basics Men White Slim Fit Checked Shirt,Men,White,Fall,2011.0,Casual,Shirts,data/subset/images/12950.jpg
20147,Shirts,Wrangler Men Broad Blue Shirt,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/20147.jpg
25529,Shirts,Wrangler Men Griffith White Shirt,Men,White,Summer,2012.0,Casual,Shirts,data/subset/images/25529.jpg
7166,Shirts,Scullers Men Scul Red White Shirt,Men,Red,Fall,2011.0,Casual,Shirts,data/subset/images/7166.jpg
51424,Shirts,Myntra Men White Shirt,Men,White,Summer,2012.0,Formal,Shirts,data/subset/images/51424.jpg
26403,Shirts,Turtle Men Check Red Shirt,Men,Red,Summer,2012.0,Casual,Shirts,data/subset/images/26403.jpg
9520,Shirts,John Miller Men Purple & White Check  Shirt,Men,Purple,Fall,2011.0,Formal,Shirts,data/subset/images/9520.jpg
9738,Shirts,Indian Terrain Men Navy & White Checked Slim Fit Smart-Casual Shirt,Men,Navy Blue,Fall,2011.0,Smart Casual,Shirts,data/subset/images/9738.jpg
11084,Shirts,Scullers Men Check Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/11084.jpg
41586,Shirts,Basics Men White Striped Shirt,Men,White,Summer,2012.0,Casual,Shirts,data/subset/images/41586.jpg
29371,Shirts,Genesis Men Striped Blue Shirt,Men,Blue,Summer,2012.0,Formal,Shirts,data/subset/images/29371.jpg
5999,Shirts,Highlander Men Blue White Checked Slim Fit Shirt,Men,Blue,Summer,2011.0,Casual,Shirts,data/subset/images/5999.jpg
31640,Shirts,Indigo Nation Men Check Blue Shirt,Men,Blue,Summer,2012.0,Casual,Shirts,data/subset/images/31640.jpg
39781,Shirts,Peter England Men Striped White Formal Shirt,Men,White,Summer,2012.0,Formal,Shirts,data/subset/images/39781.jpg
15983,Shirts,Turtle Solid Men  Burgundy Shirt,Men,Burgundy,Fall,2011.0,Casual,Shirts,data/subset/images/15983.jpg
41988,Shirts,Gini and Jony Boys Check Blue Shirt,Boys,Blue,Summer,2012.0,Casual,Shirts,data/subset/images/41988.jpg
13216,Shirts,Palm Tree Kids Boys Solid White Shirts,Men,White,Fall,2011.0,Casual,Shirts,data/subset/images/13216.jpg
11164,Shirts,John Miller Men Solid Blue Shirts,Men,Blue,Fall,2011.0,Formal,Shirts,data/subset/images/11164.jpg
20152,Shirts,Wrangler Men Willy Rodeo Red Shirt,Men,Red,Fall,2011.0,Casual,Shirts,data/subset/images/20152.jpg
14580,Shirts,United Colors of Benetton Men Solid DK.Grey Shirts,Men,Grey,Summer,2011.0,Casual,Shirts,data/subset/images/14580.jpg
12665,Shirts,Probase Men Check Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/12665.jpg
12324,Shirts,Genesis Navy Formal Shirt,Men,Navy Blue,Winter,2011.0,Formal,Shirts,data/subset/images/12324.jpg
13749,Shirts,Belmonte Men Check Blue Shirts,Men,Blue,Fall,2011.0,Casual,Shirts,data/subset/images/13749.jpg
12022,Shirts,Mark Taylor Men Pink Striped Shirts,Men,Pink,Fall,2011.0,Formal,Shirts,data/subset/images/12022.jpg
